study,replay,contract,payload_bytes,policy,path,count,cohort,material_band,classification,null_raw_median,null_raw_min,null_raw_max,null_normalized_median,null_normalized_min,null_normalized_max,null_swap_median,null_swap_min,null_swap_max,null_hole_median,null_hole_min,null_hole_max,ab_raw_median,ab_raw_min,ab_raw_max,ab_normalized_median,ab_normalized_min,ab_normalized_max,ab_swap_median,ab_swap_min,ab_swap_max,ab_hole_median,ab_hole_min,ab_hole_max,a_wf_swap_median,a_wf_swap_min,a_wf_swap_max,b_wf_swap_median,b_wf_swap_min,b_wf_swap_max,a_wf_hole_median,a_wf_hole_min,a_wf_hole_max,b_wf_hole_median,b_wf_hole_min,b_wf_hole_max,a_wf_median_ns,b_wf_median_ns
plain,repeat,normal,8,plain,heapify-pop,4096,0,0.030000000,equivalent,1.012658228,0.980487805,1.042821159,1.007257384,0.983109430,1.014377502,1.005361930,0.979274611,1.037433155,1.010416667,0.973890339,1.072386059,1.002506266,0.982716049,1.010101010,0.999627598,0.980095473,1.013257003,1.005361930,0.989389920,1.008064516,0.997304582,0.991978610,1.000000000,1.075067024,1.056000000,1.082887701,1.066844920,1.058201058,1.084656085,1.075471698,1.050397878,1.096000000,1.078167116,1.069518717,1.096256684,401000,400000
plain,repeat,normal,8,plain,heapify-pop,4096,1,0.030000000,equivalent,1.004962779,0.995037221,1.178921569,1.007719563,0.981744804,1.154487961,0.997333333,0.986807388,1.021164021,1.005449591,0.911764706,1.010810811,1.000000000,0.995037221,1.025380711,1.012668329,0.995061728,1.019941025,0.997340426,0.981675393,1.005333333,0.992146597,0.981382979,1.008196721,1.075268817,1.050666667,1.082666667,1.075268817,1.069333333,1.098930481,1.078534031,1.067750678,1.092896175,1.087071240,1.072192513,1.113821138,403000,404000
plain,repeat,normal,8,plain,pop-push,16,0,0.030000000,equivalent,1.004651163,0.995348837,1.027906977,0.995173322,0.972952119,1.018300369,1.014285714,1.000000000,1.032558140,1.004807692,0.995192308,1.009661836,1.000000000,0.942731278,1.032863850,0.990590505,0.951667119,1.037782249,0.995412844,0.990610329,1.032110092,1.004830918,0.990430622,1.014492754,1.009478673,0.977064220,1.065727700,1.004694836,0.946666667,1.047619048,1.033492823,1.023809524,1.096618357,1.028846154,1.019047619,1.057692308,214000,214000
plain,repeat,normal,8,plain,pop-push,16,1,0.030000000,equivalent,1.000000000,0.990697674,1.004716981,0.985849057,0.958442401,1.028985507,1.014285714,0.971830986,1.033653846,1.000000000,0.886554622,1.014492754,1.004716981,0.946902655,1.023364486,0.990953330,0.978282350,1.037390526,0.990783410,0.949771689,1.046082949,1.004830918,0.958525346,1.033816425,0.986175115,0.946188341,1.031963470,0.995327103,0.964757709,1.028846154,1.023923445,1.004629630,1.041474654,1.024038462,0.995327103,1.038647343,214000,214000
plain,repeat,normal,8,plain,pop-push,256,0,0.030000000,equivalent,0.998109641,0.973977695,1.066921606,1.018250867,0.963146454,1.088355299,0.980306346,0.955128205,1.046189376,0.989517820,0.965092402,1.002105263,1.000000000,0.986792453,1.017341040,1.016496748,0.978248795,1.068674763,0.991266376,0.951965066,1.008733624,0.997894737,0.983263598,1.002114165,1.153172867,1.133187773,1.164835165,1.165198238,1.132034632,1.211009174,1.111814346,1.101910828,1.118895966,1.113924051,1.111344538,1.121019108,527000,528000
plain,repeat,normal,8,plain,pop-push,256,1,0.030000000,equivalent,1.000000000,0.975925926,1.018975332,0.997688752,0.960944607,1.022830204,1.008752735,0.968421053,1.022831050,1.006315789,0.983157895,1.029850746,0.998080614,0.981378026,1.038535645,1.007104331,0.955261169,1.045368117,0.993464052,0.969026549,1.052873563,0.995762712,0.975206612,1.004201681,1.147577093,1.130718954,1.195402299,1.148796499,1.133620690,1.203196347,1.094736842,1.072314050,1.142553191,1.117021277,1.098739496,1.141949153,521000,525000
plain,repeat,normal,8,plain,pop-push,4096,0,0.030000000,equivalent,1.001257862,0.987500000,1.012515645,0.998735777,0.978944926,1.032979353,1.001267427,0.976629766,1.021250000,0.993788820,0.990123457,1.011194030,0.990062112,0.973006135,1.051833123,1.005224881,1.000000000,1.078155288,0.981818182,0.918292683,1.040682415,0.988805970,0.968824940,1.025957973,1.029601030,0.981707317,1.055844156,1.050331126,1.027131783,1.058432935,0.985576923,0.959805116,1.001243781,0.990099010,0.963636364,1.002515723,805000,800000
plain,repeat,normal,8,plain,pop-push,4096,1,0.030000000,equivalent,0.993678887,0.987562189,1.006305170,1.001176282,0.982593323,1.016431656,0.991315136,0.986318408,1.007623888,0.998750000,0.983990148,1.008728180,0.993742178,0.951749095,1.032704403,1.001555553,0.926576890,1.028633294,0.993646760,0.975515464,1.027166882,0.998762376,0.997509340,1.000000000,1.044736842,1.010165184,1.072445019,1.034031414,0.993702771,1.078843627,0.988792030,0.983910891,1.024721879,0.986267166,0.975278121,1.019875776,796000,793000
plain,repeat,normal,8,plain,replace-top,16,0,0.190476190,equivalent,1.000000000,1.000000000,1.095238095,1.000000000,1.000000000,1.047619048,1.000000000,0.954545455,1.095238095,1.043478261,0.958333333,1.043478261,1.045454545,1.000000000,1.095238095,1.000000000,0.913043478,1.047619048,1.045454545,1.045454545,1.095238095,1.041666667,1.000000000,1.086956522,1.000000000,0.954545455,1.047619048,1.000000000,0.956521739,1.043478261,0.916666667,0.913043478,0.916666667,0.920000000,0.916666667,0.960000000,22000,23000
plain,repeat,normal,8,plain,replace-top,16,1,0.190476190,equivalent,1.000000000,0.954545455,1.047619048,1.000000000,0.954545455,1.047619048,1.000000000,0.954545455,1.047619048,1.000000000,0.958333333,1.043478261,1.000000000,0.777777778,1.047619048,1.000000000,0.777777778,1.047619048,1.000000000,0.954545455,1.000000000,1.000000000,0.958333333,1.043478261,1.000000000,0.954545455,1.227272727,1.000000000,0.954545455,1.000000000,0.916666667,0.875000000,1.125000000,0.916666667,0.875000000,0.916666667,22000,22000
plain,repeat,normal,8,plain,replace-top,256,0,0.083333333,equivalent,1.000000000,0.980000000,1.020000000,1.000000000,0.922352941,1.170212766,1.000000000,0.854545455,1.062500000,1.000000000,0.905660377,1.020408163,1.080000000,1.061224490,1.100000000,0.998799520,0.979591837,1.057692308,1.062500000,1.040000000,1.102040816,1.061224490,1.060000000,1.100000000,1.020408163,1.000000000,1.042553191,1.037735849,1.000000000,1.057692308,1.000000000,1.000000000,1.020833333,1.000000000,1.000000000,1.037735849,50000,54000
plain,repeat,normal,8,plain,replace-top,256,1,0.083333333,equivalent,1.000000000,1.000000000,1.020408163,1.000000000,0.923076923,1.020408163,1.000000000,1.000000000,1.083333333,1.000000000,0.979591837,1.020408163,1.000000000,0.961538462,1.000000000,1.000000000,0.980392157,1.020833333,1.000000000,0.961538462,1.000000000,1.000000000,0.960000000,1.020833333,1.020833333,1.019230769,1.041666667,1.020833333,1.020408163,1.041666667,1.019607843,0.980000000,1.020833333,1.000000000,0.980392157,1.020833333,50000,50000
plain,repeat,normal,8,plain,replace-top,4096,0,0.072727273,equivalent,1.002906977,0.979942693,1.014619883,1.002571366,0.955300128,1.028520322,1.003076923,0.966666667,1.058823529,0.978658537,0.888579387,1.008982036,1.036931818,0.994334278,1.139601140,0.991255843,0.982673758,1.053966372,1.055214724,1.003105590,1.081250000,1.072727273,0.996987952,1.177710843,1.084592145,1.065015480,1.096875000,1.075801749,1.061046512,1.156069364,1.063253012,1.048780488,1.114906832,1.060422961,1.002801120,1.091176471,351000,365000
plain,repeat,normal,8,plain,replace-top,4096,1,0.072727273,equivalent,1.000000000,0.982905983,1.270893372,1.006042296,0.950817742,1.274840246,0.993993994,0.961424332,1.033950617,0.987804878,0.942196532,1.055555556,0.997118156,0.972067039,1.017595308,1.002229280,0.979903005,1.017595308,1.000000000,0.969604863,1.009146341,0.984894260,0.917142857,1.068111455,1.067073171,1.057926829,1.088145897,1.072507553,1.046439628,1.090909091,1.060422961,1.022857143,1.087774295,1.080996885,1.005797101,1.097484277,347000,347000
plain,repeat,normal,8,plain,setup-cleanup,16,0,0.102564103,equivalent,1.025641026,1.000000000,1.078947368,1.024390244,0.975609756,1.027568922,1.025000000,1.000000000,1.050000000,1.025000000,1.000000000,1.076923077,0.975000000,0.906976744,1.000000000,0.975000000,0.906976744,1.000000000,1.000000000,0.975000000,1.025641026,1.000000000,1.000000000,1.026315789,1.000000000,1.000000000,1.102564103,0.975000000,0.974358974,1.000000000,1.025641026,1.000000000,1.102564103,1.000000000,0.974358974,1.000000000,40000,39000
plain,repeat,normal,8,plain,setup-cleanup,16,1,0.102564103,equivalent,1.000000000,0.974358974,1.105263158,1.000000000,0.974358974,1.051347882,1.025000000,1.000000000,1.051282051,1.000000000,0.975000000,1.051282051,0.975000000,0.906976744,0.975000000,0.975000000,0.950625000,1.632558140,1.000000000,0.555555556,1.025641026,1.025641026,0.975000000,1.025641026,1.025641026,0.597222222,1.025641026,0.975000000,0.975000000,1.000000000,1.025641026,1.000000000,1.102564103,0.975000000,0.975000000,1.000000000,40000,39000
plain,repeat,normal,8,plain,setup-cleanup,256,0,0.129032258,equivalent,1.000000000,1.000000000,1.032258065,0.969696970,0.968750000,1.065556712,1.032258065,0.968750000,1.064516129,1.031250000,0.968750000,1.064516129,1.000000000,1.000000000,1.032258065,1.032258065,1.000000000,1.032258065,1.000000000,0.968750000,1.000000000,1.000000000,0.968750000,1.000000000,0.968750000,0.968750000,1.000000000,1.000000000,0.968750000,1.032258065,1.000000000,0.968750000,1.000000000,1.000000000,1.000000000,1.032258065,31000,31000
plain,repeat,normal,8,plain,setup-cleanup,256,1,0.129032258,equivalent,1.000000000,1.000000000,1.000000000,1.000000000,0.968750000,1.000000000,1.000000000,1.000000000,1.032258065,1.000000000,0.968750000,1.032258065,0.968750000,0.911764706,1.000000000,1.000000000,0.968750000,1.032258065,0.968750000,0.911764706,1.000000000,0.969696970,0.911764706,1.032258065,1.000000000,0.968750000,1.032258065,1.000000000,0.968750000,1.032258065,1.000000000,0.969696970,1.032258065,1.000000000,0.968750000,1.032258065,32000,31000
plain,repeat,normal,8,plain,setup-cleanup,4096,0,0.129032258,equivalent,1.032258065,0.968750000,1.064516129,1.000000000,0.938476562,1.032258065,1.032258065,1.000000000,1.032258065,1.000000000,0.968750000,1.032258065,0.969696970,0.885714286,1.000000000,1.000000000,0.913392857,1.032258065,0.969696970,0.939393939,1.000000000,0.968750000,0.911764706,1.032258065,1.031250000,0.968750000,1.064516129,1.000000000,0.968750000,1.032258065,1.031250000,1.000000000,1.032258065,1.000000000,0.968750000,1.032258065,33000,31000
plain,repeat,normal,8,plain,setup-cleanup,4096,1,0.129032258,equivalent,1.000000000,0.968750000,1.032258065,1.000000000,0.968750000,1.032258065,1.000000000,0.968750000,1.032258065,1.000000000,0.968750000,1.032258065,0.968750000,0.939393939,1.000000000,1.000000000,0.939393939,1.031250000,0.969696970,0.939393939,1.000000000,0.968750000,0.939393939,1.343750000,1.000000000,0.969696970,1.031250000,1.000000000,0.968750000,1.032258065,1.000000000,1.000000000,1.031250000,1.000000000,0.744186047,1.032258065,33000,31000
plain,repeat,retained,256,plain,grow-pop,16,0,0.056372549,equivalent,0.942857143,0.929906542,0.954106280,0.998483316,0.954761905,1.011603758,0.943627451,0.919239905,0.987531172,0.946700508,0.918719212,0.980487805,0.994962217,0.987500000,1.005050505,0.994836122,0.977285223,1.030730479,0.997409326,0.967741935,1.018087855,1.002680965,0.997304582,1.010840108,1.025839793,0.985111663,1.035805627,1.015424165,1.002538071,1.030456853,1.075880759,1.061497326,1.078590786,1.061827957,1.053475936,1.081521739,398000,395000
plain,repeat,retained,256,plain,grow-pop,16,1,0.056372549,equivalent,1.007575758,0.992500000,1.025380711,1.004971013,0.992500000,1.020122348,1.005154639,0.995000000,1.012987013,1.013404826,0.992000000,1.023809524,0.992481203,0.977995110,1.000000000,1.002550633,0.967901235,1.033735764,0.989795918,0.946078431,1.033163265,0.986842105,0.941772152,1.036553525,1.020408163,0.995061728,1.033248082,1.023076923,0.987654321,1.036269430,1.047244094,1.020253165,1.076315789,1.066666667,1.007556675,1.072776280,401000,399000
plain,repeat,retained,256,plain,grow-pop,256,0,0.046421663,equivalent,0.992592593,0.938811189,1.000000000,1.021823764,0.991596639,1.108659680,0.960848287,0.896969697,1.008474576,0.953578337,0.878734622,1.002032520,1.005576208,0.990757856,1.009328358,0.999474351,0.994093741,1.050943551,1.000000000,0.953301127,1.011551155,1.002004008,0.986027944,1.012320329,0.899665552,0.863123994,0.907718121,0.904201681,0.884176183,0.910774411,1.080645161,1.073852295,1.104722793,1.092929293,1.078156313,1.099391481,538000,541000
plain,repeat,retained,256,plain,grow-pop,256,1,0.046421663,equivalent,0.998141264,0.929173693,1.043399638,1.022963933,0.994825180,1.043399638,0.976114650,0.897435897,1.003333333,1.005905512,0.909584087,1.038986355,1.000000000,0.969258590,1.003745318,1.003536891,0.932656563,1.016920474,0.996649916,0.961600000,1.074198988,0.990019960,0.962962963,0.995951417,0.899665552,0.884800000,0.907251265,0.900840336,0.846153846,0.906937394,1.072289157,1.069444444,1.085020243,1.085020243,1.073852295,1.091649695,538000,536000
plain,repeat,retained,256,plain,grow-pop,4096,0,0.039560440,equivalent,0.954659950,0.927872861,0.984635083,0.996182479,0.968849192,1.049902323,0.960439560,0.934898613,0.978354978,0.969316597,0.935483871,0.988873435,1.001328021,0.984375000,1.010680908,0.997703789,0.982130131,1.008155015,1.002301496,0.996579247,1.017045455,0.994277539,0.978932584,1.029957204,0.860411899,0.854545455,0.950857143,0.862700229,0.842458101,0.933865450,1.074605452,1.056179775,1.190271817,1.080229226,1.051246537,1.178417266,753000,754000
plain,repeat,retained,256,plain,grow-pop,4096,1,0.039560440,equivalent,1.017264276,1.001326260,1.217847769,0.984119650,0.950635978,1.124358943,1.034246575,0.992117117,1.127853881,1.015942029,0.980606061,1.059248555,0.997347480,0.990777339,1.014360313,0.995527559,0.984468916,1.072656883,1.000000000,0.945652174,1.017123288,0.994285714,0.976279650,1.000000000,0.860730594,0.831312018,0.867881549,0.860068259,0.847362514,0.893103448,1.074285714,0.950062422,1.093256815,1.086330935,0.966751918,1.108416548,759000,755000
plain,repeat,retained,256,plain,heapify-pop,16,0,0.059233449,equivalent,0.954397394,0.936102236,0.970099668,0.986930267,0.974827919,1.018716689,0.966565350,0.937685460,0.981595092,0.951140065,0.909375000,0.993333333,1.006872852,0.993150685,1.037671233,1.013491406,0.993421623,1.037671233,1.000000000,0.957446809,1.012658228,0.993031359,0.953333333,0.996551724,0.920886076,0.887537994,0.926984127,0.920886076,0.917981073,0.943925234,0.996575342,0.973333333,1.017421603,1.020761246,1.006920415,1.027118644,292000,293000
plain,repeat,retained,256,plain,heapify-pop,16,1,0.059233449,equivalent,1.030927835,1.013745704,1.061855670,0.999773065,0.956249679,1.010835578,1.034700315,1.027522936,1.060126582,1.059233449,1.026936027,1.073170732,1.000000000,0.973154362,1.010309278,1.003184713,0.979294138,1.048675453,0.993730408,0.963414634,1.000000000,1.000000000,0.976351351,1.010416667,0.915625000,0.887195122,0.934169279,0.924050633,0.913043478,0.930379747,1.013840830,0.993243243,1.017361111,1.006920415,0.993243243,1.013937282,293000,292000
plain,repeat,retained,256,plain,heapify-pop,256,0,0.046728972,equivalent,0.963043478,0.934873950,0.971491228,0.994294362,0.986400876,1.034838514,0.964912281,0.925989673,0.976320583,0.961123110,0.925531915,0.988687783,1.000000000,0.984513274,1.026966292,0.995867208,0.988159620,1.026966292,1.000000000,0.983486239,1.005628518,1.025761124,0.997727273,1.050691244,0.829268293,0.820183486,0.834274953,0.829268293,0.818853974,0.854205607,1.027586207,1.020785219,1.037470726,1.009132420,0.986636971,1.027906977,443000,443000
plain,repeat,retained,256,plain,heapify-pop,256,1,0.046728972,equivalent,1.033936652,1.015555556,1.058823529,0.984833140,0.975480869,1.015447469,1.046728972,1.031365314,1.060263653,1.034562212,1.025522042,1.058956916,1.000000000,0.997737557,1.015801354,1.001865672,0.996254682,1.016822894,0.998137803,0.990740741,1.011194030,1.002288330,0.973741794,1.014084507,0.826492537,0.815018315,0.830827068,0.828729282,0.826492537,0.831775701,1.032634033,0.973741794,1.037558685,1.027972028,1.011235955,1.046511628,443000,443000
plain,repeat,retained,256,plain,heapify-pop,4096,0,0.044471154,equivalent,0.978292330,0.966763006,1.005908419,1.002415459,0.992265147,1.036186441,0.971962617,0.944127708,0.997599040,0.968229955,0.924746744,1.000000000,1.001488095,0.997023810,1.007462687,1.000851339,0.955624897,1.021337357,1.003597122,0.977647059,1.043321300,1.003105590,0.942392910,1.006259781,0.808664260,0.788235294,0.811594203,0.807646356,0.772779700,0.813253012,1.043478261,0.989660266,1.053291536,1.045241810,1.040435459,1.057993730,672000,673000
plain,repeat,retained,256,plain,heapify-pop,4096,1,0.044471154,equivalent,1.026706231,1.005970149,1.047761194,0.995708742,0.958462501,1.006248876,1.044471154,1.001206273,1.065138721,1.028125000,0.993779160,1.082942097,1.007473842,0.980994152,1.020771513,0.998509687,0.988770730,1.023237145,0.997590361,0.983372922,1.025301205,0.993779160,0.990712074,1.003129890,0.808433735,0.804086538,0.815884477,0.810386473,0.803760282,0.830917874,1.040435459,1.038699690,1.065420561,1.054773083,1.046875000,1.073322933,671000,674000
plain,repeat,retained,256,plain,pop-push,16,0,0.030000000,equivalent,1.000000000,0.998062016,1.007736944,0.997903564,0.969538159,1.001941748,1.002100840,0.997903564,1.035416667,0.996923077,0.979041916,1.036923077,0.967984934,0.962476548,0.986891386,0.998361030,0.986488437,1.021843789,0.971544715,0.965794769,0.975659229,0.979041916,0.972972973,1.005970149,1.077235772,1.061752988,1.085539715,1.075313808,1.051124744,1.097916667,1.591591592,1.589820359,1.600600601,1.571865443,1.525222552,1.621538462,533000,514000
plain,repeat,retained,256,plain,pop-push,16,1,0.030000000,equivalent,1.007782101,0.986641221,1.048543689,1.001780195,0.939838174,1.052940099,1.002092050,0.995815900,1.101871102,1.000000000,0.941860465,1.021604938,0.998058252,0.992263056,1.005813953,0.998058252,0.989758392,1.024895229,1.000000000,0.977596741,1.008385744,1.003086420,0.973134328,1.006191950,1.077405858,1.052953157,1.086134454,1.075313808,1.068607069,1.083507307,1.589506173,1.543283582,1.600619195,1.584615385,1.576687117,1.601851852,516000,514000
plain,repeat,retained,256,plain,pop-push,256,0,0.033264033,equivalent,0.998805257,0.963302752,1.001191895,0.993921124,0.969219845,1.014688354,0.998769988,0.986698912,1.004914005,0.995859213,0.952475248,1.006211180,0.994033413,0.971264368,1.036860880,1.004551274,0.990702873,1.055763198,0.993946731,0.943807339,1.013496933,1.002079002,0.964071856,1.018672199,1.029055690,0.965596330,1.031901840,1.019583843,1.018226002,1.062119367,1.744282744,1.680638723,1.779625780,1.738589212,1.696537678,1.794238683,842000,839000
plain,repeat,retained,256,plain,pop-push,256,1,0.033264033,equivalent,1.011904762,0.973684211,1.075358852,1.001193317,0.937645834,1.012392949,1.008333333,1.000000000,1.090797546,1.033264033,0.983673469,1.093167702,0.998805257,0.972093023,1.026035503,0.988482846,0.966803186,0.997668729,1.004907975,0.997557998,1.041769042,1.006172840,0.993827160,1.039337474,1.027027027,1.024420024,1.055214724,1.020757021,0.991745283,1.023612751,1.738045738,1.705284553,1.769547325,1.727091633,1.688755020,1.730848861,839000,836000
plain,repeat,retained,256,plain,pop-push,4096,0,0.038014784,equivalent,1.000616143,0.963727679,1.053472649,0.999515355,0.951884667,1.062203085,1.003854626,0.969050160,1.040109890,1.002277904,0.983495874,1.025602410,1.000619963,0.986643438,1.004932182,0.991680859,0.981780464,1.001388802,1.002206288,1.000000000,1.017601760,0.994692949,0.983545251,1.002272727,0.894939494,0.892189219,0.947716015,0.893663912,0.881081081,0.930449069,1.234398782,1.211667913,1.305534496,1.238349885,1.219954649,1.294969512,1627000,1626000
plain,repeat,retained,256,plain,pop-push,4096,1,0.038014784,equivalent,0.997575758,0.962062833,1.007380074,1.003882498,0.992209937,1.034366811,0.969616205,0.966898025,0.997267760,0.996413199,0.973451327,1.006060606,0.964860036,0.944350759,1.010778443,0.992197127,0.957445756,1.070594373,0.961985216,0.944128298,1.001597444,0.974783862,0.945830364,1.087681159,0.897043295,0.863942059,0.935823251,0.895243185,0.863902180,0.924931507,1.224063401,1.210144928,1.278936017,1.221552374,1.124583611,1.245426829,1688000,1634000
plain,repeat,retained,256,plain,replace-top,16,0,0.035856574,equivalent,1.000000000,0.993710692,1.050632911,0.990476190,0.981308411,1.040721280,1.009523810,0.985714286,1.019047619,1.008196721,0.991803279,1.041322314,1.000000000,0.822916667,1.018987342,1.009615385,0.826872997,1.019230769,0.995215311,0.981132075,1.162679426,0.995884774,0.987704918,1.004149378,0.755980861,0.741784038,0.918660287,0.759615385,0.662551440,0.766666667,0.652892562,0.650205761,0.780487805,0.652892562,0.647540984,0.668049793,158000,159000
plain,repeat,retained,256,plain,replace-top,16,1,0.035856574,equivalent,0.963414634,0.935294118,0.969325153,0.989759036,0.978469730,1.066325661,0.967741935,0.877118644,0.990654206,0.964143426,0.934362934,1.015810277,1.000000000,0.929411765,1.006329114,1.000000000,0.978095238,1.016152455,0.990476190,0.950226244,1.014423077,1.004115226,0.949019608,1.012448133,0.759615385,0.751152074,0.769230769,0.763285024,0.752380952,0.764423077,0.655601660,0.639215686,0.674603175,0.652892562,0.644897959,0.655601660,159000,158000
plain,repeat,retained,256,plain,replace-top,256,0,0.042813456,equivalent,0.967213115,0.914062500,1.000000000,0.999056685,0.950994318,1.009836066,0.970967742,0.958466454,0.996666667,0.971962617,0.965732087,0.996815287,1.004273504,0.995780591,1.029914530,1.006644518,0.962114514,1.041790255,0.993399340,0.955835962,1.070469799,1.000000000,0.972049689,1.035369775,0.777408638,0.747634069,0.785234899,0.780000000,0.755485893,0.785953177,0.752411576,0.736024845,0.760383387,0.756410256,0.748447205,0.761904762,235000,236000
plain,repeat,retained,256,plain,replace-top,256,1,0.042813456,equivalent,0.966942149,0.907335907,0.971074380,0.975913621,0.969604058,1.003551784,0.970967742,0.935779817,0.996753247,0.957186544,0.912536443,0.996865204,1.000000000,1.000000000,1.046610169,1.000000000,0.996666667,1.053518487,1.000000000,0.993442623,1.003344482,1.000000000,1.000000000,1.009646302,0.782608696,0.773770492,0.785234899,0.784053156,0.778145695,0.815181518,0.755627010,0.752411576,0.762820513,0.758842444,0.745222930,0.781645570,235000,236000
